"source","device","model_id","variant_id","seed_index","planned_owner","is_planned_owner","status","epochs_completed","history_rows","parameter_count","active_parameter_count","family","architecture_name","description","purpose","comparison_role","generic_pair_enabled","stf_a1_enabled","stf_out_enabled","carrier_mode","gated_identity_initialization","best_epoch","train_loss","validation_loss","final_train_loss","final_validation_loss","test_mae","test_sae","test_rmse","test_r2","duration_seconds","mean_epoch_seconds","d6_passed","d6_local_relative_l2","d6_world_relative_l2","world_rotation_relative_l2","trial_hash","study_hash","source_sha256","history_sha256","best_sha256","final_sha256","gate_audit_sha256","split_manifest_hash","split_indices_sha256","finished_at_utc","host","python","torch","cuda","comet_project","comet_experiment_name","comet_experiment_key","comet_url","local_model_directory","is_primary"
"CPU","cpu","G212","12","2","CPU","True","complete","500","501","36178","14923","e311_fixed_shape_audit","E311 fixed-shape mechanism audit","Direct carriers active except deep raw shortcuts","Measure r to b2 and x to out carrier shortcuts","candidate","False","True","True","direct","","500","1.2440646546129871e-05","1.3131065445636617e-05","1.6327292161122387e-05","1.3131065445636617e-05","0.0009517422498988622","114.20906998786347","0.0014734852442240295","0.9999870980189","40853.67985446006","81.31091803620755","True","2.3246383738049067e-07","2.2740131669759227e-07","9.70522138389893e-06","8ae04d86fabf042c33b05bff7b810e07be9724d95e768da1284d1239cc2ee6c8","efc7bcaf9ccc441246f0b14e73529cb58d157cf972b503c4e2e38c45b9cf9ef9","c3d2a52ac9236c5739798a7a096ec592abe55daa7d4a766c43ce099e7d7dc513","ac07de98b11d613f4e83cdf76dc7e8d72777b022f0af03d077984f12a374f867","b741e333605004c86c27b551260dbbf8d0e714ca40ded0370138567622a68a88","d74857f06196e6ec2fc8c403e2b8b385730d88a9fa93071822c0019129215b9c","beae212c6463405c0d174667bb6842a6f4a8d200e4598d0f96125eb35061e7a9","3a64eb6ac96805aad4fe41ef1fd44a0cdc2417d193f8c0852244780a3563ec98","50e6bf0e32c1bb9b0bddb689097a4a38a5d74a5bcf12b0fc8471f6b1f4cf50b1","2026-08-22T01:24:39.017288+00:00","autodl-container-78e6489fef-d01a013d","3.12.13","2.13.0+cpu","","tfenn_g_series_e311_mechanisms_cpu","G212","1ae64a564bed40f68c645aa9b9469f86","https://www.comet.com/jerry2/tfenn-g-series-e311-mechanisms-cpu/1ae64a564bed40f68c645aa9b9469f86","D:\Python\Projects\TFENN\outputs\01a01d6b-0968-72a2-8e04-492ad143a944\g_series_48_model_collection_20260822\raw\CPU\models\G212","True"
"CPU","cpu","G213","13","2","GPU","False","complete","500","501","36178","14925","e311_fixed_shape_audit","E311 fixed-shape mechanism audit","Direct carriers active except the a1 to out hidden shortcut","Measure the learned hidden-history carrier shortcut","candidate","False","True","True","direct","","496","1.1943372074177635e-05","1.2901404356477657e-05","1.3429227479377914e-05","1.3289494506204481e-05","0.0009378936233998289","112.54723480797946","0.001456450897402012","0.9999873946034062","38733.60784834623","77.11307704167068","True","4.4958080393046043e-07","2.1307934987046283e-07","1.0246489921911196e-05","132ea7df5455c159c9ad885f8b3dbbf8f35d24aca210125aa300aa3d6f7d1c75","efc7bcaf9ccc441246f0b14e73529cb58d157cf972b503c4e2e38c45b9cf9ef9","c3d2a52ac9236c5739798a7a096ec592abe55daa7d4a766c43ce099e7d7dc513","19049ecd3be60a35efe3dfe9f49ebab395898914b0125bb967153964e737c973","033e6097dcec22aeb049877666a0404d521ac378a574a2cd29b606ab6f57f6dc","d4bbe2abc0bacf173d3fbe426dd101e6933ef098f8b6a875591698aa7d8df5db","7455d7ceaf00673846cac9a226e2d073810bdca64e1d8527a5b089e1edeb2af1","3a64eb6ac96805aad4fe41ef1fd44a0cdc2417d193f8c0852244780a3563ec98","50e6bf0e32c1bb9b0bddb689097a4a38a5d74a5bcf12b0fc8471f6b1f4cf50b1","2026-08-22T05:58:40.497407+00:00","autodl-container-78e6489fef-d01a013d","3.12.13","2.13.0+cpu","","tfenn_g_series_e311_mechanisms_cpu","G213","91f62541c79748a18d2d0e6fa1bd5e3d","https://www.comet.com/jerry2/tfenn-g-series-e311-mechanisms-cpu/91f62541c79748a18d2d0e6fa1bd5e3d","D:\Python\Projects\TFENN\outputs\01a01d6b-0968-72a2-8e04-492ad143a944\g_series_48_model_collection_20260822\raw\CPU\models\G213","False"
"CPU","cpu","G214","14","2","GPU","False","complete","500","501","36178","14922","e311_fixed_shape_audit","E311 fixed-shape mechanism audit","Direct carriers active without deep raw or hidden shortcuts","Measure the interaction of raw-deep and hidden-deep carriers","candidate","False","True","True","direct","","500","8.792820180408922e-06","9.514405454156915e-06","1.0596650906791182e-05","9.514405454156915e-06","0.0007908077021677753","94.89692426013305","0.001255133344153657","0.9999906385191387","37559.582249403","74.61028606085479","True","2.5007735241869305e-07","2.4829982652126114e-07","5.838448319003104e-06","1ac0242b03f1d046959c41e3aa5cb2c8cd12b0b297179d0395af9f746bf2df51","efc7bcaf9ccc441246f0b14e73529cb58d157cf972b503c4e2e38c45b9cf9ef9","c3d2a52ac9236c5739798a7a096ec592abe55daa7d4a766c43ce099e7d7dc513","73c8d6fd3658e609ea0c24c7976681720d618acffd8de782a14dcbc1226c9cfb","23857e87ebd429418b658bfbf305d6e52fa8134a988ac0f79ba9e7531cdbd9b7","0e16e78c4c81545e96b28e7ff286de7ba2f3c7c925e53525ee9b18ad72b6ac68","87944e0b7456926e0754a66f4187f7d6343708fa92718131a9c52d42cf70d938","3a64eb6ac96805aad4fe41ef1fd44a0cdc2417d193f8c0852244780a3563ec98","50e6bf0e32c1bb9b0bddb689097a4a38a5d74a5bcf12b0fc8471f6b1f4cf50b1","2026-08-22T04:55:36.782189+00:00","autodl-container-78e6489fef-d01a013d","3.12.13","2.13.0+cpu","","tfenn_g_series_e311_mechanisms_cpu","G214","e06fb56a8f004336a08cdf6aded21c43","https://www.comet.com/jerry2/tfenn-g-series-e311-mechanisms-cpu/e06fb56a8f004336a08cdf6aded21c43","D:\Python\Projects\TFENN\outputs\01a01d6b-0968-72a2-8e04-492ad143a944\g_series_48_model_collection_20260822\raw\CPU\models\G214","False"
"CPU","cpu","G301","1","3","GPU","False","complete","500","501","36178","14926","e311_fixed_shape_audit","E311 fixed-shape mechanism audit","E311 control with generic pairs off and both STF directions active","Fresh paired-seed E311 control under the G CPU protocol","control","False","True","True","direct","","492","9.198905409210482e-06","1.0169503086647372e-05","1.0090257512729295e-05","1.3438185819183441e-05","0.00082582494891964","99.0989938703568","0.001282018957247218","0.9999902331680893","35259.77001015842","70.11726646895707","True","5.677759243557456e-07","3.338526850598862e-07","1.3528409187963366e-05","238a03fb758836c142e86d8182c88f2d36b18109f7de093b835b13b265cdc4b2","efc7bcaf9ccc441246f0b14e73529cb58d157cf972b503c4e2e38c45b9cf9ef9","c3d2a52ac9236c5739798a7a096ec592abe55daa7d4a766c43ce099e7d7dc513","2ce917246ff505ff3845099538b087defd8a7f7529c07ff07c53fd75fda8efee","bcfa08cb39d8b66b52e00d6845be7f8aca47760bf7fff250768306d5718bca05","6b311596521be7268399b5fff13d384e802b72d8b3c5032925bb0cc15fc3bc2e","31a9054336c57b07ebb72ec87b287d3e3a3e986ad144ac55f6eae011b9e9d0ca","3a64eb6ac96805aad4fe41ef1fd44a0cdc2417d193f8c0852244780a3563ec98","50e6bf0e32c1bb9b0bddb689097a4a38a5d74a5bcf12b0fc8471f6b1f4cf50b1","2026-08-22T08:45:56.952000+00:00","autodl-container-78e6489fef-d01a013d","3.12.13","2.13.0+cpu","","tfenn_g_series_e311_mechanisms_cpu","G301","0621dff3dcd14ebd8a510ee99fedd6aa","https://www.comet.com/jerry2/tfenn-g-series-e311-mechanisms-cpu/0621dff3dcd14ebd8a510ee99fedd6aa","D:\Python\Projects\TFENN\outputs\01a01d6b-0968-72a2-8e04-492ad143a944\g_series_48_model_collection_20260822\raw\CPU\models\G301","False"
"CPU","cpu","G302","2","3","GPU","False","complete","500","501","36178","14906","e311_fixed_shape_audit","E311 fixed-shape mechanism audit","Generic pairs off with only the a1 STF direction active","Measure the out-stage STF contribution","candidate","False","True","False","direct","","500","7.428349988380961e-06","7.978351324679872e-06","8.537791568130616e-06","7.978351324679872e-06","0.0007473022900916791","89.67627481100149","0.0011539893196184602","0.9999920865038046","35504.22823879123","70.64758996574581","True","2.1543016340948122e-07","2.443103603978286e-07","7.002640274672209e-06","0c48f3680f0734e62b82337b38a643c3b4d63556459e5607a79d284f273533cb","efc7bcaf9ccc441246f0b14e73529cb58d157cf972b503c4e2e38c45b9cf9ef9","c3d2a52ac9236c5739798a7a096ec592abe55daa7d4a766c43ce099e7d7dc513","9e8deeb3fa87accb8ef1c8c18e6206c1c1612eea76a9c8627aadbd5ee5cc76a1","ada18f62831135b0a84c9e7008becd24bc97f01225e09772958a76ba9bca400f","4f837db8ed85fffd09c26c6d73fd6b4afefe22c02e3589085bd1f55390734163","7bdb12fac74622c181d265d44b1449a1baf857a041af5f51f73e22e139bbf2c3","3a64eb6ac96805aad4fe41ef1fd44a0cdc2417d193f8c0852244780a3563ec98","50e6bf0e32c1bb9b0bddb689097a4a38a5d74a5bcf12b0fc8471f6b1f4cf50b1","2026-08-22T08:42:55.380494+00:00","autodl-container-78e6489fef-d01a013d","3.12.13","2.13.0+cpu","","tfenn_g_series_e311_mechanisms_cpu","G302","5ab387954bee45d5a312e23131d4fec1","https://www.comet.com/jerry2/tfenn-g-series-e311-mechanisms-cpu/5ab387954bee45d5a312e23131d4fec1","D:\Python\Projects\TFENN\outputs\01a01d6b-0968-72a2-8e04-492ad143a944\g_series_48_model_collection_20260822\raw\CPU\models\G302","False"
"CPU","cpu","G303","3","3","GPU","False","complete","500","501","36178","14906","e311_fixed_shape_audit","E311 fixed-shape mechanism audit","Generic pairs off with only the out STF direction active","Measure the a1-stage STF contribution","candidate","False","False","True","direct","","497","1.3260749199873156e-05","1.6729320859160186e-05","1.9641100976741654e-05","1.7711859346950655e-05","0.0009888357480729295","118.66028976875154","0.001581813902900407","0.9999851312110919","37177.45279151201","74.0182591713667","True","2.964510544105483e-07","2.7477280085949355e-07","8.946458110275404e-06","36225d68cea4581fbcde48fda4dd76d8b14198f9c8ea35e59ed237c94dbfd815","efc7bcaf9ccc441246f0b14e73529cb58d157cf972b503c4e2e38c45b9cf9ef9","c3d2a52ac9236c5739798a7a096ec592abe55daa7d4a766c43ce099e7d7dc513","ef7491167374a2170128ed7efcd6e7e671f013bad39d55509e3bc5f0bb06c382","5d56108752fb6e84a66c156ce0d6c72bc1490ce8cf1cbdca526585df2d78a85d","6619050c7f33e24ad39c96b09f8f4b5af68188ad406ab9e06d3f885a828dcbe1","0be029880e2cd41e94063b4e9584c4623907f1e43c53a5f734755ad05b94ec5f","3a64eb6ac96805aad4fe41ef1fd44a0cdc2417d193f8c0852244780a3563ec98","50e6bf0e32c1bb9b0bddb689097a4a38a5d74a5bcf12b0fc8471f6b1f4cf50b1","2026-08-22T04:59:04.611544+00:00","autodl-container-78e6489fef-d01a013d","3.12.13","2.13.0+cpu","","tfenn_g_series_e311_mechanisms_cpu","G303","0cf4f1ec4dd640fc8ec2fadf6cac356f","https://www.comet.com/jerry2/tfenn-g-series-e311-mechanisms-cpu/0cf4f1ec4dd640fc8ec2fadf6cac356f","D:\Python\Projects\TFENN\outputs\01a01d6b-0968-72a2-8e04-492ad143a944\g_series_48_model_collection_20260822\raw\CPU\models\G303","False"
"CPU","cpu","G304","4","3","GPU","False","complete","500","501","36178","14886","e311_fixed_shape_audit","E311 fixed-shape mechanism audit","Generic pairs off with both covariant STF directions inactive","Measure the combined covariant STF contribution","candidate","False","False","False","direct","","497","1.5239109504521562e-05","1.6641028195375656e-05","1.8218290148297455e-05","2.8090438376369124e-05","0.0010322564070653828","123.87076884784594","0.0016954806075410288","0.9999829175376279","36582.389203347266","72.761047348395","True","2.2599102536985025e-07","2.1263661696273864e-07","1.2878811445723614e-05","58aa6f7c05c67351f82bd03ab00ce40af54ab7bdf307fc3a9cdb4b2bf4c7e02e","efc7bcaf9ccc441246f0b14e73529cb58d157cf972b503c4e2e38c45b9cf9ef9","c3d2a52ac9236c5739798a7a096ec592abe55daa7d4a766c43ce099e7d7dc513","01072bec04efe000115ceea5269218f6c20f64e5e50afaba5e9dba00651ce830","8d62bf7897ed1c6b722d4eb1f5d22d5aa5dbdd25c36c6e1c487101e2fc0d145f","bd0d5f32af727f777f55f92db62c4c2cb7ad5c081555741bd7dc87794bdc2ba1","40e571593480ac1cdd753aafe5974739f20049b0d1ea4e760809815c3b4b441c","3a64eb6ac96805aad4fe41ef1fd44a0cdc2417d193f8c0852244780a3563ec98","50e6bf0e32c1bb9b0bddb689097a4a38a5d74a5bcf12b0fc8471f6b1f4cf50b1","2026-08-22T04:52:18.834786+00:00","autodl-container-78e6489fef-d01a013d","3.12.13","2.13.0+cpu","","tfenn_g_series_e311_mechanisms_cpu","G304","399c6aa8548242dabd40d11b5dd3f6b0","https://www.comet.com/jerry2/tfenn-g-series-e311-mechanisms-cpu/399c6aa8548242dabd40d11b5dd3f6b0","D:\Python\Projects\TFENN\outputs\01a01d6b-0968-72a2-8e04-492ad143a944\g_series_48_model_collection_20260822\raw\CPU\models\G304","False"
"CPU","cpu","G305","5","3","GPU","False","complete","500","501","36178","36079","e311_fixed_shape_audit","E311 fixed-shape mechanism audit","Generic raw-containing pair covariants and both STF directions active","Add the generic pair bank to the E311 mechanism","candidate","True","True","True","direct","","498","9.348311653312843e-06","1.001218064386954e-05","1.6082451359977767e-05","1.1072108870034548e-05","0.0008174051523720725","98.0886182846487","0.0012908068433233042","0.9999900988112992","43734.10267712176","86.9438282814771","True","3.0642800987358733e-07","2.4036941801846016e-07","8.238733870998311e-06","1b5c717070b7722f60d649c792cae3a936a2ac686311679fd0129f82292f0658","efc7bcaf9ccc441246f0b14e73529cb58d157cf972b503c4e2e38c45b9cf9ef9","c3d2a52ac9236c5739798a7a096ec592abe55daa7d4a766c43ce099e7d7dc513","80ac60a4e8baaa88c0c791dafb93804214d99b3e780075692ebc47f2ddc70d0e","7ce6c327088ca16367ccb97eec3655f381b7ce414de170e52b9e7d8b2b795461","8d64f13d79873887571d89310492e29b36a0ce376c6f9bcef5fe6f590d9f6055","1742f467d2703d36c821670ee369dc4756e4694f1c362e0e808e0860958bd649","3a64eb6ac96805aad4fe41ef1fd44a0cdc2417d193f8c0852244780a3563ec98","50e6bf0e32c1bb9b0bddb689097a4a38a5d74a5bcf12b0fc8471f6b1f4cf50b1","2026-08-22T14:02:32.493189+00:00","autodl-container-78e6489fef-d01a013d","3.12.13","2.13.0+cpu","","tfenn_g_series_e311_mechanisms_cpu","G305","3dc99f4590a74ebf84ce48ca0126057d","https://www.comet.com/jerry2/tfenn-g-series-e311-mechanisms-cpu/3dc99f4590a74ebf84ce48ca0126057d","D:\Python\Projects\TFENN\outputs\01a01d6b-0968-72a2-8e04-492ad143a944\g_series_48_model_collection_20260822\raw\CPU\models\G305","False"
"CPU","cpu","G306","6","3","GPU","False","complete","500","501","36178","36059","e311_fixed_shape_audit","E311 fixed-shape mechanism audit","Generic pair covariants with only the a1 STF direction active","Test generic-pair substitution for the out STF direction","candidate","True","True","False","direct","","498","2.561168457336064e-06","2.964676287021484e-06","7.433562347358702e-06","4.535069308382865e-06","0.0004370379321225879","52.444551854710554","0.0006868390002275358","0.9999971966668418","43686.94591079652","86.85524030698836","True","2.778002187939196e-07","2.0979619521007656e-07","1.5995955208618683e-05","868fa1b8d284d1644ee7973cf258d8430d9ccd3290d0fc5530e9407965f813e3","efc7bcaf9ccc441246f0b14e73529cb58d157cf972b503c4e2e38c45b9cf9ef9","c3d2a52ac9236c5739798a7a096ec592abe55daa7d4a766c43ce099e7d7dc513","8dbf02eb628adf03491b5bab98e5013d52422a1f1548bf673f0facb585375cb6","f4436a69cba6326af8f8fbfef4d674d1a836ca41ea96ebd87e2f802bffc34f07","f5d63a20d4e3e97646a29a71a05d8d60e37132452691562e1c7a05689c9aeb81","5d474d8e37cef368c3384e4cc3c2e76fd55413a223c9f41bfcbc001643eebffd","3a64eb6ac96805aad4fe41ef1fd44a0cdc2417d193f8c0852244780a3563ec98","50e6bf0e32c1bb9b0bddb689097a4a38a5d74a5bcf12b0fc8471f6b1f4cf50b1","2026-08-22T13:33:03.503620+00:00","autodl-container-78e6489fef-d01a013d","3.12.13","2.13.0+cpu","","tfenn_g_series_e311_mechanisms_cpu","G306","97e1eb34b1ac4edb8efab8e9b93e47e9","https://www.comet.com/jerry2/tfenn-g-series-e311-mechanisms-cpu/97e1eb34b1ac4edb8efab8e9b93e47e9","D:\Python\Projects\TFENN\outputs\01a01d6b-0968-72a2-8e04-492ad143a944\g_series_48_model_collection_20260822\raw\CPU\models\G306","False"
"CPU","cpu","G307","7","3","GPU","False","complete","500","501","36178","36059","e311_fixed_shape_audit","E311 fixed-shape mechanism audit","Generic pair covariants with only the out STF direction active","Test generic-pair substitution for the a1 STF direction","candidate","True","False","True","direct","","496","5.68380165980281e-06","6.163563532564046e-06","1.3345620274662906e-05","6.259259992538226e-06","0.0006579474222536167","78.953690670434","0.0010298435243430233","0.999993697580544","41039.70354168117","81.6450785933882","True","2.438873009996396e-07","1.963008425525641e-07","1.3215483967702988e-05","12c32f3439ef83a3888893c6f5fd2dd3283526117d17dd511591b284f7808370","efc7bcaf9ccc441246f0b14e73529cb58d157cf972b503c4e2e38c45b9cf9ef9","c3d2a52ac9236c5739798a7a096ec592abe55daa7d4a766c43ce099e7d7dc513","ff0fb75a612aa7e8767ff21defeb07dd3b946529802a9508d242914a811a3c6b","203e4ab1c28c5f3d5967f5b612200fb8fecf2e1a347509c3cad513776d1ff745","5eecfdd4e9e1bad20c3a3f0e060e4ac59cbec95cfdbb83ca03f6ec73e99297fe","822b7262a850ff4ef2d18e67a2c09eba98f076086d497acffce49fb4d5c11a47","3a64eb6ac96805aad4fe41ef1fd44a0cdc2417d193f8c0852244780a3563ec98","50e6bf0e32c1bb9b0bddb689097a4a38a5d74a5bcf12b0fc8471f6b1f4cf50b1","2026-08-22T17:22:59.757475+00:00","autodl-container-78e6489fef-d01a013d","3.12.13","2.13.0+cpu","","tfenn_g_series_e311_mechanisms_cpu","G307","96181228c97c435d8cf1d5d9f81a077e","https://www.comet.com/jerry2/tfenn-g-series-e311-mechanisms-cpu/96181228c97c435d8cf1d5d9f81a077e","D:\Python\Projects\TFENN\outputs\01a01d6b-0968-72a2-8e04-492ad143a944\g_series_48_model_collection_20260822\raw\CPU\models\G307","False"
"CPU","cpu","G308","8","3","GPU","False","complete","500","501","36178","36039","e311_fixed_shape_audit","E311 fixed-shape mechanism audit","Generic pair covariants active with both STF directions inactive","Test the generic pair bank without covariant STF directions","candidate","True","False","False","direct","","489","4.738733464373239e-06","5.213704751202593e-06","6.336579189536451e-06","5.739939047463005e-06","0.0005796192946266589","69.55431535519907","0.0009300679709781986","0.9999948596321746","41732.13890425861","82.9803227495104","True","4.3908530423228397e-07","2.313125523301401e-07","1.3392122158601751e-05","93d742ffe32a380c75ff19c88300e3dd12eb8ce2850e62424872cb16bc0298f8","efc7bcaf9ccc441246f0b14e73529cb58d157cf972b503c4e2e38c45b9cf9ef9","c3d2a52ac9236c5739798a7a096ec592abe55daa7d4a766c43ce099e7d7dc513","003f6598ead75b69ae5331ed3b9fe3b470c098b93b30ac2c60f03d4393f333fa","0830554a0db85010492eb0ddfcff6c2b01015e32b399b0a380c426f6b9815224","26f2e67bb5db01310f91d16be5d89244d25f6563ed94910d430f1a71adfbb3e6","85ea8ec96cc1263e74d279d70e01cc6af3cb9cd08a86242bb3177087137a768a","3a64eb6ac96805aad4fe41ef1fd44a0cdc2417d193f8c0852244780a3563ec98","50e6bf0e32c1bb9b0bddb689097a4a38a5d74a5bcf12b0fc8471f6b1f4cf50b1","2026-08-22T16:31:25.659420+00:00","autodl-container-78e6489fef-d01a013d","3.12.13","2.13.0+cpu","","tfenn_g_series_e311_mechanisms_cpu","G308","bf0da7ce9d4e459791ab360390ee2636","https://www.comet.com/jerry2/tfenn-g-series-e311-mechanisms-cpu/bf0da7ce9d4e459791ab360390ee2636","D:\Python\Projects\TFENN\outputs\01a01d6b-0968-72a2-8e04-492ad143a944\g_series_48_model_collection_20260822\raw\CPU\models\G308","True"
"CPU","cpu","G309","9","3","GPU","False","complete","500","501","36178","14913","e311_fixed_shape_audit","E311 fixed-shape mechanism audit","All direct same-TypeKey carriers inactive","Test whether the complete direct carrier bundle is necessary","candidate","False","True","True","none","","495","7.432072266550155e-06","7.9309875623354e-06","1.0334165456526988e-05","9.36531361304979e-06","0.0007365678367879787","88.38814041455744","0.0011446967482762699","0.9999922134385121","29837.42579856515","59.34757575109601","True","2.0886658962337838e-07","2.1496078874243387e-07","7.93867711985745e-06","218c618d9ca91276dac9604c731e3eaa37d509a4089ce7e7db9e29fb5b181bad","efc7bcaf9ccc441246f0b14e73529cb58d157cf972b503c4e2e38c45b9cf9ef9","c3d2a52ac9236c5739798a7a096ec592abe55daa7d4a766c43ce099e7d7dc513","96756ee0db720f0a44a949d733051263e8cc08aae2f28d6392eb49e3d53ae4ca","e79ddd3bc3ee144e0c07a9ab9f0c7ad93a4fe6dabae0434fcee867c6d48cee89","f160e8ae5d74e30f27f3ef47d53a68c24dac8ecc1c87b2787603d35284bd9b4d","88abd1a6aa4fea195de82460b70ddb42ab5e5fa95a56dbf874ecdfbbab250b0e","3a64eb6ac96805aad4fe41ef1fd44a0cdc2417d193f8c0852244780a3563ec98","50e6bf0e32c1bb9b0bddb689097a4a38a5d74a5bcf12b0fc8471f6b1f4cf50b1","2026-08-22T17:03:34.529914+00:00","autodl-container-78e6489fef-d01a013d","3.12.13","2.13.0+cpu","","tfenn_g_series_e311_mechanisms_cpu","G309","46aba77c5024431584b91b9712e22f7a","https://www.comet.com/jerry2/tfenn-g-series-e311-mechanisms-cpu/46aba77c5024431584b91b9712e22f7a","D:\Python\Projects\TFENN\outputs\01a01d6b-0968-72a2-8e04-492ad143a944\g_series_48_model_collection_20260822\raw\CPU\models\G309","True"
"CPU","cpu","G310","10","3","GPU","False","complete","500","501","36178","15025","e311_fixed_shape_audit","E311 fixed-shape mechanism audit","Gated identity carriers with residual-zero initialization","Test a learnable carrier initialized as the direct identity route","candidate","False","True","True","gated_identity","residual_zero","499","8.64898782057498e-06","9.150385289920445e-06","1.178357577487077e-05","9.598178199184093e-06","0.0008109293681972841","97.3115241836741","0.0012451557248583072","0.9999907867647927","30257.1520440951","60.188509614214304","True","5.577169788807509e-07","4.141468915714225e-07","1.1427658220082061e-05","de3f63447c14662b5f9b8d9beeb02decbc853fd7e257900d94ba5691ae2f0cab","efc7bcaf9ccc441246f0b14e73529cb58d157cf972b503c4e2e38c45b9cf9ef9","c3d2a52ac9236c5739798a7a096ec592abe55daa7d4a766c43ce099e7d7dc513","b93f7f0c40724a4a5fa8823b3050800c40c1eea8497c7d43cbb98d0e0f0deb7d","d598bbc2da0ff34e1d69c20dcc4e36e0a4fa47e73792f4590dd29468a91949cd","6eec22f57af273754727c2b3528f635566841244dd9b4bcfe5dda0522dc505ed","f3932cf8b77b84289298cb5c0c187a10e9322596aba9c354d3ab6b335380a653","3a64eb6ac96805aad4fe41ef1fd44a0cdc2417d193f8c0852244780a3563ec98","50e6bf0e32c1bb9b0bddb689097a4a38a5d74a5bcf12b0fc8471f6b1f4cf50b1","2026-08-22T17:07:33.923488+00:00","autodl-container-78e6489fef-d01a013d","3.12.13","2.13.0+cpu","","tfenn_g_series_e311_mechanisms_cpu","G310","fe2e1c4fa34247a69eef7f83ba8b65ce","https://www.comet.com/jerry2/tfenn-g-series-e311-mechanisms-cpu/fe2e1c4fa34247a69eef7f83ba8b65ce","D:\Python\Projects\TFENN\outputs\01a01d6b-0968-72a2-8e04-492ad143a944\g_series_48_model_collection_20260822\raw\CPU\models\G310","True"
"CPU","cpu","G311","11","3","GPU","False","complete","500","501","36178","15025","e311_fixed_shape_audit","E311 fixed-shape mechanism audit","Gated identity carriers with default initialization","Separate carrier availability from its initialization and optimization","candidate","False","True","True","gated_identity","default","498","1.1713452100135211e-05","1.255374666897249e-05","1.2951079577305791e-05","1.6146926112927277e-05","0.0009286136148366975","111.4336337804037","0.0014287899239098457","0.9999878688610592","31768.422872059047","63.125562090739606","True","2.1263142455820493e-07","2.3766486687774363e-07","6.595491602324074e-06","ce62fcede0885ed8b90d6a9b09d0244790c6401e81078a6cdbcb67cd7dc34c67","efc7bcaf9ccc441246f0b14e73529cb58d157cf972b503c4e2e38c45b9cf9ef9","c3d2a52ac9236c5739798a7a096ec592abe55daa7d4a766c43ce099e7d7dc513","bcab5704347747ccb0d027864969d5eadbdc86d0c10912ef7f38899eb4339213","7590eb06697a6284e05bc5652447eed174be47826567b26480a369d23a942fed","8dc6e50d53fda4788a605393db1fc5c077c5f2fbc0bd872f78a6b3ba2fdeb378","042f2fa6cefae788074f6e5a9b6ceb732d54262afe0f0428931220d8ba5ae6a8","3a64eb6ac96805aad4fe41ef1fd44a0cdc2417d193f8c0852244780a3563ec98","50e6bf0e32c1bb9b0bddb689097a4a38a5d74a5bcf12b0fc8471f6b1f4cf50b1","2026-08-22T13:48:50.859360+00:00","autodl-container-78e6489fef-d01a013d","3.12.13","2.13.0+cpu","","tfenn_g_series_e311_mechanisms_cpu","G311","7f583b5684634951bb5678f0ef9d3d2f","https://www.comet.com/jerry2/tfenn-g-series-e311-mechanisms-cpu/7f583b5684634951bb5678f0ef9d3d2f","D:\Python\Projects\TFENN\outputs\01a01d6b-0968-72a2-8e04-492ad143a944\g_series_48_model_collection_20260822\raw\CPU\models\G311","True"
"CPU","cpu","G312","12","3","GPU","False","complete","500","501","36178","14923","e311_fixed_shape_audit","E311 fixed-shape mechanism audit","Direct carriers active except deep raw shortcuts","Measure r to b2 and x to out carrier shortcuts","candidate","False","True","True","direct","","497","6.9258873189222325e-06","7.225549231834644e-06","7.412376717752522e-06","1.1144730881882551e-05","0.0007261826730556429","87.14192076667715","0.0011202436088101867","0.9999925425599822","31860.882514491677","63.32641460157931","True","2.623158587504047e-07","2.8666198294643495e-07","6.307075528745046e-06","045b03b8ab1080fdc776f1477fa62eecff06fd542dec5a72f876afca3d72d8c9","efc7bcaf9ccc441246f0b14e73529cb58d157cf972b503c4e2e38c45b9cf9ef9","c3d2a52ac9236c5739798a7a096ec592abe55daa7d4a766c43ce099e7d7dc513","504511f3335b090dc0dfc36269e7f900152c820354542fd4d244a40a4dfc3d51","cf85e000a49df4c4bd81442a0d8d40a288448182a50aaf065c87ff2c239f06ee","ba9e06db8915125916e4b076ddec6ba8112b38f1d5e3301c649b29d92b5d0d0d","2ad62e8ed5e31ad549a4d2c48eeccb9e1b15671079b0fda698035d7e3ba91ced","3a64eb6ac96805aad4fe41ef1fd44a0cdc2417d193f8c0852244780a3563ec98","50e6bf0e32c1bb9b0bddb689097a4a38a5d74a5bcf12b0fc8471f6b1f4cf50b1","2026-08-22T13:43:38.153425+00:00","autodl-container-78e6489fef-d01a013d","3.12.13","2.13.0+cpu","","tfenn_g_series_e311_mechanisms_cpu","G312","c57be6f3a8e24fb78998d31a9faf8ea4","https://www.comet.com/jerry2/tfenn-g-series-e311-mechanisms-cpu/c57be6f3a8e24fb78998d31a9faf8ea4","D:\Python\Projects\TFENN\outputs\01a01d6b-0968-72a2-8e04-492ad143a944\g_series_48_model_collection_20260822\raw\CPU\models\G312","True"
